ebook_id,title,authors,source,line_number,text
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,149,procession and all as empty as a church—till at last I got into that
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,150,state of mind when a man listens and listens and begins to long for the
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,151,"sight of a policeman. All at once, I saw two figures: one a little man"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,152,"who was stumping along eastward at a good walk, and the other a girl of"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,153,maybe eight or ten who was running as hard as she was able down a cross
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,154,"street. Well, sir, the two ran into one another naturally enough at the"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,155,corner; and then came the horrible part of the thing; for the man
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,156,trampled calmly over the child’s body and left her screaming on the
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,157,"ground. It sounds nothing to hear, but it was hellish to see. It wasn’t"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,158,"like a man; it was like some damned Juggernaut. I gave a view-halloa,"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,159,"took to my heels, collared my gentleman, and brought him back to where"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,160,there was already quite a group about the screaming child. He was
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,161,"perfectly cool and made no resistance, but gave me one look, so ugly"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,162,that it brought out the sweat on me like running. The people who had
